index,小区名称,所在区域,总价,总价单位,单价,单价单位,房屋年代,户型,楼层,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,产权年限
1856,恒基水漾花城,相城 活力岛 内环内,259,万,29266,元/平米,2017年建/塔楼,3室2厅1厨1卫,高楼层 (共30层),88.5㎡,南,精装,两梯四户,有,70年
1857,高铁新城圆融广场,相城 高铁新城 中环至外环,155,万,16667,元/平米,2016年建/板塔结合,3室2厅1厨1卫,中楼层 (共21层),93㎡,南,精装,两梯二十二户,有,40年
1858,环秀湖花园,相城 高铁新城 中环至外环,340,万,26985,元/平米,2017年建/板塔结合,4室2厅1厨2卫,高楼层 (共34层),126㎡,南,毛坯,两梯四户,有,70年
1859,合景峰汇八期,相城 活力岛 内环至中环,263,万,29508,元/平米,未知年建/板楼,3室2厅1厨1卫,中楼层 (共15层),89.13㎡,南 北,其他,两梯四户,有,70年
1860,海亮香榭时光,相城 元和 中环至外环,38,万,9474,元/平米,未知年建/板楼,1室1厅0厨1卫,高楼层 (共6层),40.11㎡,南,精装,一梯八十五户,无,70年
1861,天虹品上中心,相城 元和 内环至中环,73,万,13036,元/平米,未知年建/板楼,2室1厅1厨1卫,中楼层 (共26层),56㎡,东,精装,四梯二十七户,有,40年
1862,橡树湾花园,相城 活力岛 内环内,113,万,25112,元/平米,2013年建/板塔结合,1室1厅0厨1卫,高楼层 (共27层),45㎡,南,精装,两梯六户,有,70年
1863,华润红橡世家,相城 元和 内环至中环,720,万,35122,元/平米,2018年建/板楼,4室2厅1厨3卫,低楼层 (共3层),205㎡,南,毛坯, , ,70年
1864,古宫新村,相城 黄埭 ,140,万,16667,元/平米,2013年建/塔楼,3室2厅1厨1卫,低楼层 (共17层),84㎡,南 北,精装,两梯四户,有,70年
1865,御亭水岸花园,相城 望亭 ,180,万,18519,元/平米,2011年建/板楼,4室2厅1厨2卫,高楼层 (共5层),97.2㎡,南,其他,一梯两户,无,70年
1866,玉莲新村,相城 黄埭 ,135,万,16875,元/平米,未知年建/板楼,2室2厅1厨1卫,高楼层 (共11层),80㎡,南,其他,一梯两户,有,70年
1867,南亚花园,相城 元和 内环至中环,86,万,17238,元/平米,2005年建/板楼,2室1厅1厨1卫,低楼层 (共3层),49.89㎡,南,精装,一梯十七户,有,70年
1868,御苑家园B、C区,相城 活力岛 内环至中环,272,万,13843,元/平米,2006年建/板楼,5室2厅1厨2卫,高楼层 (共5层),196.5㎡,南,简装,一梯两户,无,70年
1869,安元佳苑四区,相城 元和 内环至中环,258,万,14717,元/平米,2007年建/板楼,7室3厅1厨4卫,高楼层 (共5层),175.31㎡,南,精装,一梯两户,无,70年
1870,一湾湖墅,相城 渭塘 中环至外环,520,万,30058,元/平米,2018年建/板楼,4室2厅1厨2卫,低楼层 (共3层),173㎡,南 北,毛坯, , ,70年
1871,湖岸明珠,相城 渭塘 内环内,365,万,13036,元/平米,2005年建/平房,7室2厅1厨4卫,高楼层 (共11层),280㎡,南 北,精装,一梯两户,有,70年
1872,橡树湾花园,相城 活力岛 内环内,729,万,17768,元/平米,未知年建/平房,4室3厅1厨3卫,低楼层 (共5层),410.3㎡,南,毛坯,一梯三户,无,70年
1873,元和之春,相城 元和 内环至中环,288,万,15825,元/平米,2006年建/板楼,3室2厅1厨2卫,高楼层 (共5层),182㎡,南,简装,一梯两户,无,70年
1874,合景峰汇九期,相城 活力岛 内环至中环,280,万,31461,元/平米,2013年建/板塔结合,3室2厅1厨1卫,高楼层 (共22层),89㎡,南,精装,两梯四户,有,70年
1875,花南家园,相城 元和 ,160,万,24243,元/平米,2009年建/板楼,2室2厅1厨1卫,中楼层 (共22层),66㎡,东南 南,精装,两梯四户,有,70年
1876,御苑家园B、C区,相城 活力岛 内环至中环,170,万,23533,元/平米,2006年建/板楼,2室1厅1厨1卫,中楼层 (共5层),72.24㎡,南 北,毛坯,一梯两户,无,70年
1877,华辰嘉园南区,相城 活力岛 内环至中环,248,万,28138,元/平米,2008年建/板楼,3室2厅1厨1卫,高楼层 (共6层),88.14㎡,南,精装,一梯两户,无,70年
1878,合景峰汇十一期,相城 活力岛 ,80,万,17606,元/平米,2016年建/板楼,2室1厅1厨1卫,低楼层 (共18层),45.44㎡,南,精装,三梯二十二户,有,40年
1879,水韵花都家园二期,相城 活力岛 ,230,万,29277,元/平米,2014年建/板楼,2室2厅1厨1卫,低楼层 (共30层),78.56㎡,南,精装,两梯三户,有,70年
1880,合景峰汇十期,相城 活力岛 内环至中环,68,万,14913,元/平米,2013年建/板楼,2室1厅1厨1卫,中楼层 (共19层),45.6㎡,北,精装,三梯三十户,有,40年
1881,合景峰汇十一期,相城 活力岛 ,65,万,14249,元/平米,2016年建/板楼,2室2厅1厨1卫,低楼层 (共18层),45.62㎡,北,精装,三梯二十二户,有,40年
1882,合景峰汇十期,相城 活力岛 内环至中环,54,万,12000,元/平米,2013年建/板楼,2室2厅1厨1卫,低楼层 (共19层),45㎡,北,毛坯,三梯三十三户,有,40年
1883,恒基旭辉发现岛,相城 活力岛 中环至外环,80,万,16424,元/平米,2017年建/板楼,1室1厅1厨1卫,高楼层 (共20层),48.71㎡,南,毛坯,四梯三十八户,有,40年
1884,恒基旭辉发现岛,相城 活力岛 中环至外环,82,万,17608,元/平米,2017年建/板楼,1室1厅1厨1卫,高楼层 (共20层),46.57㎡,北,其他,四梯三十八户,有,40年
1885,冠城大通蓝湾,相城 黄埭 中环至外环,460,万,27219,元/平米,2012年建/板楼,3室2厅1厨2卫,低楼层 (共6层),169㎡,南 北,精装,一梯两户,无,70年
1886,御苑家园B、C区,相城 活力岛 内环至中环,565,万,23590,元/平米,2006年建/板楼,5室3厅1厨3卫,中楼层 (共4层),239.51㎡,南,精装,一梯一户,无,70年
1887,嘉和丽园,相城 元和 ,200,万,22472,元/平米,2005年建/板楼,2室2厅1厨1卫,高楼层 (共6层),89㎡,南,简装,一梯两户,无,70年
1888,天亚水景城,相城 元和 内环至中环,317,万,19020,元/平米,2011年建/板楼,4室2厅1厨2卫,低楼层 (共11层),166.67㎡,南 北,简装,一梯两户,有,70年
1889,御窑花园,相城 活力岛 内环至中环,460,万,16547,元/平米,2006年建/板楼,7室2厅1厨3卫,高楼层 (共5层),278㎡,南 北,精装,一梯两户,无,70年
1890,玉盘家园,相城 渭塘 ,170,万,8586,元/平米,2004年建/板楼,5室3厅1厨3卫,高楼层 (共5层),198㎡,南 北,精装,一梯两户,无,70年
1891,华润橡树湾3期,相城 活力岛 内环至中环,295,万,27571,元/平米,2016年建/塔楼,3室2厅1厨2卫,低楼层 (共21层),107㎡,南,精装,两梯六户,有,70年
1892,康锦苑,相城 元和 ,500,万,24631,元/平米,2008年建/板楼,4室3厅1厨2卫,高楼层 (共24层),203㎡,南 北,精装,三梯四户,有,70年
1893,依云水岸,相城 元和 外环外,720,万,25993,元/平米,未知年建/板楼,5室2厅1厨3卫,低楼层 (共1层),277㎡,南 北,毛坯,一梯五户,无,70年
1894,春申景城,相城 黄埭 中环至外环,293,万,22539,元/平米,2010年建/板楼,6室2厅1厨3卫,高楼层 (共5层),130㎡,南,精装,一梯两户,无,70年
1895,晨曦馨苑,相城 元和 内环至中环,240,万,23301,元/平米,2008年建/板楼,2室2厅1厨1卫,高楼层 (共15层),103㎡,南 北,精装,两梯三户,有,70年
1896,水韵花都家园,相城 活力岛 内环至中环,385,万,31832,元/平米,2014年建/塔楼,3室2厅1厨2卫,低楼层 (共15层),120.95㎡,南 北,精装,两梯四户,有,70年
1897,玉盘家园,相城 渭塘 ,179,万,8995,元/平米,2005年建/板楼,5室3厅1厨3卫,高楼层 (共6层),199㎡,北 南,精装,一梯两户,无,70年
1898,中惠爱丁堡,相城 阳澄湖 内环内,520,万,20557,元/平米,未知年建/暂无数据,4室2厅1厨3卫,低楼层 (共3层),252.96㎡,南,精装,一梯五户,暂无数据,70年
1899,金辉融侨城,相城 活力岛 内环至中环,305,万,24669,元/平米,2014年建/板楼,3室2厅1厨2卫,高楼层 (共24层),123.64㎡,南,毛坯,两梯四户,有,70年
1900,恒基旭辉发现岛,相城 活力岛 中环至外环,75,万,16817,元/平米,2017年建/板楼,2室2厅1厨1卫,中楼层 (共20层),44.6㎡,北,精装,四梯三十八户,有,40年
1901,朗悦湾,相城 渭塘 ,228,万,19656,元/平米,2008年建/板楼,4室2厅1厨1卫,高楼层 (共6层),116㎡,南,精装,一梯两户,有,70年
1902,高铁新城圆融广场,相城 高铁新城 中环至外环,102,万,14783,元/平米,2016年建/板塔结合,1室2厅1厨1卫,中楼层 (共21层),69㎡,东南,精装,两梯二十二户,有,40年
1903,合景峰汇八期,相城 活力岛 内环至中环,260,万,29051,元/平米,2014年建/板楼,3室2厅1厨1卫,中楼层 (共15层),89.5㎡,南,精装,两梯三户,有,70年
1904,御苑家园B、C区,相城 活力岛 内环至中环,168,万,23305,元/平米,2006年建/板楼,2室1厅1厨1卫,中楼层 (共5层),72.09㎡,南 北,精装,一梯两户,无,70年
1905,高铁新城圆融广场,相城 高铁新城 中环至外环,76,万,16889,元/平米,2016年建/板塔结合,2室1厅1厨1卫,中楼层 (共21层),45㎡,东南,简装,两梯二十二户,有,40年
1906,领寓商务广场,相城 高铁新城 中环至外环,128,万,23022,元/平米,2015年建/塔楼,1室1厅1厨1卫,中楼层 (共13层),55.6㎡,北,简装,两梯十九户,有,40年
1907,恒基旭辉发现岛,相城 活力岛 中环至外环,79,万,16459,元/平米,2017年建/板楼,1室2厅1厨1卫,低楼层 (共20层),48㎡,南,精装,四梯三十八户,有,40年
1908,恒基旭辉发现岛,相城 活力岛 中环至外环,84,万,17500,元/平米,2017年建/板楼,1室1厅1厨1卫,中楼层 (共20层),48㎡,南,精装,四梯三十八户,有,40年
1909,合景峰汇十期,相城 活力岛 内环至中环,72,万,15165,元/平米,2013年建/板楼,2室1厅1厨1卫,中楼层 (共19层),47.48㎡,南,简装,三梯三十三户,有,40年
1910,御苑家园B、C区,相城 活力岛 内环至中环,230,万,20176,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共5层),114㎡,南 北,精装,一梯两户,无,70年
1911,金辉融侨城,相城 活力岛 内环至中环,265,万,26899,元/平米,2012年建/板楼,3室2厅1厨1卫,中楼层 (共24层),98.52㎡,南,精装,两梯四户,有,70年
1912,合景峰汇九期,相城 活力岛 内环至中环,259,万,29020,元/平米,2013年建/板塔结合,3室2厅1厨1卫,中楼层 (共22层),89.25㎡,南 北,精装,两梯四户,有,70年
1913,合景峰汇十期,相城 活力岛 内环至中环,58,万,12211,元/平米,2013年建/板楼,2室1厅1厨1卫,中楼层 (共19层),47.5㎡,北,精装,三梯三十户,有,40年
1914,香城花园二区,相城 元和 ,340,万,18580,元/平米,2007年建/板楼,4室3厅1厨2卫,高楼层 (共5层),183㎡,南,精装,一梯两户,无,70年
1915,中锐琅石名筑,相城 元和 内环至中环,760,万,22229,元/平米,2017年建/板楼,7室2厅1厨4卫,低楼层 (共6层),341.91㎡,南 北,毛坯, , ,70年
1916,御亭花苑,相城 望亭 ,155,万,13597,元/平米,2010年建/板楼,3室2厅1厨2卫,高楼层 (共5层),114㎡,南,精装,一梯一户,暂无数据,70年
1917,御亭花苑,相城 望亭 ,145,万,12720,元/平米,2008年建/板楼,3室2厅1厨2卫,高楼层 (共5层),114㎡,南,简装,一梯一户,暂无数据,70年
1918,御窑花园,相城 活力岛 内环至中环,225,万,19817,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共5层),113.54㎡,南,其他,一梯两户,无,70年
1919,花南家园,相城 元和 ,270,万,20000,元/平米,2009年建/板楼,3室2厅1厨2卫,中楼层 (共17层),135㎡,南,精装,两梯两户,有,70年
1920,环秀湖花园,相城 高铁新城 中环至外环,245,万,26715,元/平米,2017年建/板塔结合,3室2厅1厨2卫,低楼层 (共34层),91.71㎡,南 北,毛坯,两梯四户,有,70年
1921,恒基水漾花城,相城 活力岛 内环内,258,万,29055,元/平米,2017年建/塔楼,3室2厅1厨1卫,高楼层 (共30层),88.8㎡,南,毛坯,两梯四户,有,70年
1922,合景峰汇十期,相城 活力岛 内环至中环,70,万,14584,元/平米,2013年建/板楼,1室1厅0厨1卫,高楼层 (共19层),48㎡,南,精装,两梯十二户,有,40年
1923,环秀湖花园,相城 高铁新城 中环至外环,237,万,27102,元/平米,2017年建/板塔结合,2室2厅1厨1卫,高楼层 (共33层),87.45㎡,南 北,毛坯,一梯六户,有,70年
1924,聆湖丽墅,相城 阳澄湖 外环外,504,万,21302,元/平米,2005年建/板楼,7室2厅1厨3卫,低楼层 (共1层),236.6㎡,南,简装, , ,70年
1925,融创81栋,相城 黄埭 内环内,360,万,15419,元/平米,2012年建/板楼,4室2厅1厨2卫,低楼层 (共5层),233.48㎡,南 北,毛坯, , ,70年
1926,荷美名邸,相城 黄桥 中环至外环,255,万,29034,元/平米,2015年建/板楼,4室2厅1厨2卫,高楼层 (共5层),87.83㎡,南 北,精装,一梯两户,无,70年
1927,恒基水漾花城,相城 活力岛 内环内,510,万,26154,元/平米,2017年建/塔楼,5室2厅1厨3卫,高楼层 (共15层),195㎡,南,精装,两梯两户,有,70年
1928,天亚水景城,相城 元和 内环至中环,650,万,22476,元/平米,2011年建/板楼,5室2厅1厨4卫,低楼层 (共1层),289.21㎡,南,精装, , ,70年
1929,新尚商业广场,相城 元和 内环内,74,万,12334,元/平米,未知年建/板楼,1室1厅1厨1卫,中楼层 (共18层),60㎡,南,精装,五梯十八户,有,40年
1930,恒基旭辉发现岛,相城 活力岛 中环至外环,73,万,15676,元/平米,2017年建/板楼,2室2厅1厨1卫,中楼层 (共20层),46.57㎡,北,精装,四梯三十八户,有,40年
1931,玉成家园二期,相城 活力岛 内环至中环,225,万,16757,元/平米,2009年建/板楼,3室2厅1厨2卫,低楼层 (共23层),134.28㎡,南,精装,两梯四户,有,70年
1932,水韵花都家园二期,相城 活力岛 ,347,万,24784,元/平米,2014年建/板楼,4室2厅1厨2卫,高楼层 (共26层),140.01㎡,南,毛坯,两梯三户,有,70年
1933,合景峰汇六期,相城 活力岛 内环至中环,330,万,29465,元/平米,2012年建/板楼,4室2厅1厨2卫,中楼层 (共21层),112㎡,南 北,精装,两梯三户,有,70年
1934,环秀湖花园,相城 高铁新城 中环至外环,240,万,26967,元/平米,2017年建/板塔结合,2室1厅1厨1卫,高楼层 (共29层),89㎡,南,简装,两梯三户,有,70年
1935,天虹品上中心,相城 元和 内环至中环,64.9,万,12246,元/平米,未知年建/板楼,1室1厅1厨1卫,中楼层 (共26层),53㎡,西,精装,三梯二十七户,有,70年
1936,聆湖丽墅,相城 阳澄湖 外环外,2300,万,21738,元/平米,2005年建/板楼,6室3厅1厨3卫,低楼层 (共2层),1058.06㎡,南,毛坯, , ,70年
1937,合景峰汇十期,相城 活力岛 内环至中环,54,万,12000,元/平米,2013年建/板楼,3室2厅1厨1卫,低楼层 (共19层),45㎡,北,毛坯,三梯三十三户,有,40年
1938,南亚花园,相城 元和 内环至中环,520,万,23111,元/平米,未知年建/板楼,6室3厅3厨3卫,中楼层 (共5层),225.01㎡,南,精装,一梯两户,无,70年
1939,元和之春,相城 元和 内环至中环,448,万,18912,元/平米,2006年建/板楼,5室2厅1厨3卫,低楼层 (共4层),236.89㎡,南 北,精装,一梯两户,无,70年
1940,漕湖花园一区,相城 漕湖产业开发区 ,139,万,19742,元/平米,2004年建/板楼,2室2厅1厨2卫,高楼层 (共5层),70.41㎡,南,精装,一梯两户,无,70年
1941,海伦堡珍珠湾花园,相城 渭塘 中环至外环,428,万,11031,元/平米,2017年建/板楼,5室2厅1厨3卫,低楼层 (共4层),388㎡,南,毛坯,一梯三户,无,70年
1942,太阳花园,相城 元和 内环至中环,230,万,16441,元/平米,2006年建/板楼,3室2厅1厨2卫,高楼层 (共11层),139.9㎡,南,毛坯,一梯两户,有,70年
1943,凯翔国际广场公寓,相城 元和 外环外,145,万,15426,元/平米,2009年建/板楼,2室1厅1厨1卫,高楼层 (共33层),94㎡,南,精装,五梯二十四户,有,70年
1944,望馨花苑,相城 望亭 ,170,万,13600,元/平米,2005年建/板楼,3室2厅1厨2卫,低楼层 (共4层),125㎡,南,简装,一梯两户,无,70年
1945,海伦堡珍珠湾花园,相城 渭塘 中环至外环,388,万,10026,元/平米,2017年建/板楼,4室3厅1厨3卫,低楼层 (共5层),387㎡,南,毛坯, , ,70年
1946,华辰嘉园北区,相城 活力岛 内环至中环,210,万,25831,元/平米,2010年建/板楼,3室2厅1厨1卫,中楼层 (共15层),81.3㎡,南,简装,两梯四户,有,70年
1947,丽岛别墅,相城 黄埭 内环内,510,万,20988,元/平米,未知年建/暂无数据,5室2厅1厨3卫,中楼层 (共4层),243㎡,南,精装, , ,70年
1948,古巷二村西区,相城 元和 内环至中环,255,万,12534,元/平米,2004年建/板楼,5室2厅1厨2卫,高楼层 (共5层),203.46㎡,南 北,简装,一梯两户,无,70年
1949,聆湖丽墅,相城 阳澄湖 外环外,720,万,27693,元/平米,2005年建/板楼,5室2厅1厨4卫,低楼层 (共1层),260㎡,南,毛坯, , ,70年
1950,香城花园二区,相城 元和 ,288,万,24828,元/平米,2007年建/板楼,3室1厅1厨2卫,中楼层 (共5层),116㎡,南 北,精装,一梯两户,无,70年
1951,南山檀郡,相城 元和 内环内,449,万,32303,元/平米,2013年建/板楼,5室2厅2厨2卫,低楼层 (共17层),139㎡,南,精装,两梯两户,有,70年
1952,华润城立方,相城 活力岛 内环至中环,360,万,30000,元/平米,2015年建/板楼,4室1厅1厨2卫,低楼层 (共18层),120㎡,南 北,精装,两梯六户,有,70年
1953,依云水岸,相城 元和 外环外,700,万,27451,元/平米,2006年建/板楼,6室4厅1厨3卫,低楼层 (共1层),255㎡,南 北,毛坯, , ,70年
1954,御亭花苑,相城 望亭 ,153,万,14493,元/平米,未知年建/暂无数据,3室2厅1厨2卫,低楼层 (共3层),105.57㎡,南,毛坯,一梯两户,暂无数据,70年
